date,visitors_total,bank_holiday,school_holiday,event,freizeitbad_closed,sportbad_closed,sauna_closed,kursbecken_closed,price_adult_90min,price_adult_max,price_reduced_90min,price_reduced_max,sloop_dummy,sloop_days_since_opening
2006-12-16,917,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-17,1263,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-18,594,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-19,416,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-20,553,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-21,577,0,2,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-22,649,0,2,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-23,780,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-24,383,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-26,666,3,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-27,1410,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-28,2000,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-29,1798,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-30,1720,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2006-12-31,994,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-01,642,3,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-02,1644,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-03,2285,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-04,2257,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-05,1881,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-06,1856,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-07,2334,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-08,729,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-09,637,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-10,711,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-11,626,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-12,904,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-13,1907,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-14,2465,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-15,739,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-16,650,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-17,725,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-18,413,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-19,770,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-20,1702,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-21,2391,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-22,1233,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-23,542,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-24,597,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-25,526,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-26,561,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-27,1208,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-28,1875,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-29,809,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-30,669,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-01-31,903,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-01,1435,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-02,1434,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-03,1713,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-04,1831,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-05,760,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-06,592,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-07,736,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-08,406,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-09,635,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-10,2518,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-11,2240,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-12,1086,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-13,685,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-14,692,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-15,517,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-16,904,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-17,1177,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-18,1559,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-19,1149,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-20,783,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-21,704,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-22,636,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-23,840,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-24,1420,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-25,2106,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-26,772,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-27,1130,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-02-28,817,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-01,561,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-02,874,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-03,1576,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-04,2072,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-05,783,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-06,657,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-07,645,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-08,555,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-09,858,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-10,1763,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-11,1785,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-12,661,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-13,546,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-14,633,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-15,560,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-16,727,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-17,1445,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-18,2443,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-19,803,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-20,599,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-21,691,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-22,704,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-23,736,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-24,1301,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-25,1197,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-26,1063,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-27,884,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-28,845,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-29,960,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-30,875,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-03-31,758,0,1,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-01,1476,0,1,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-02,1421,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-03,1620,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-04,1590,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-05,1306,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-06,1379,3,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-07,1133,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-08,556,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-09,1061,3,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-10,1621,0,3,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-11,1293,0,2,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-12,1050,0,2,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-13,942,0,2,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-14,1823,0,2,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-15,2057,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-16,858,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-17,694,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-18,642,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-19,502,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-20,1178,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-21,1656,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-22,1857,0,0,1,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-23,661,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-24,566,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-25,723,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-26,767,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-27,768,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-28,1306,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-29,1672,0,0,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-04-30,1468,0,1,0,0,0,0,0,3.2,6.7,1.7,3.7,0,0
2007-05-01,1158,3,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-02,689,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-03,478,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-04,568,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-05,1463,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-06,1570,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-07,601,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-08,384,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-09,535,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-10,410,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-11,442,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-12,707,0,0,0,0,1,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-13,1152,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-14,653,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-15,561,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-16,641,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-17,1717,3,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-18,1360,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-19,1254,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-20,1483,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-21,753,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-22,613,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-23,640,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-24,669,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-25,809,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-26,1355,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-27,2303,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-28,2391,3,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-29,1438,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-30,705,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-05-31,701,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-01,792,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-02,1270,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-03,1748,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-04,696,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-05,685,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-06,824,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-07,1352,2,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-08,1742,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-09,2371,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-10,2586,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-11,1282,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-12,825,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-13,704,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-14,855,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-15,1012,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-16,1405,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-17,2127,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-18,831,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-19,974,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-20,887,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-21,832,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-22,810,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-23,1687,0,2,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-24,2126,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-25,1056,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-26,1037,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-27,1069,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-28,1028,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-29,1003,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-06-30,1625,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-01,2136,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-02,1010,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-03,1085,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-04,1314,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-05,1208,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-06,1171,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-07,1382,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-08,1953,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-09,1268,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-10,1270,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-11,1527,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-12,1200,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-13,998,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-14,1727,0,2,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-15,3408,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-16,2746,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-17,1443,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-18,1485,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-19,1565,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-20,1417,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-21,1824,0,3,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-07-22,2358,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-23,1357,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-24,2698,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-25,2092,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-26,2045,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-27,1801,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-28,1776,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-29,3373,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-30,1995,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-07-31,2072,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-08-01,2031,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-08-02,2399,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-08-03,1350,0,3,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-08-04,1520,0,1,0,0,0,1,0,4.3,7.3,2.3,4.3,0,0
2007-08-05,3119,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-06,2745,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-07,1546,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-08,1749,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-09,1907,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-10,1390,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-11,1503,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-12,1976,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-13,1318,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-14,1900,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-15,1670,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-16,1817,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-17,1368,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-18,1339,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-19,2134,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-20,1283,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-21,1699,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-22,1905,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-23,1769,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-24,1382,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-25,1648,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-26,2170,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-27,1676,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-28,1672,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-29,1790,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-30,718,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-08-31,732,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-01,1019,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-02,1462,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-03,679,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-04,663,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-05,630,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-06,586,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-07,638,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-08,1162,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-09,1535,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-10,664,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-11,659,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-12,548,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-13,502,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-14,687,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-15,1251,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-16,1156,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-17,661,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-18,544,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-19,528,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-20,577,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-21,528,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-22,1120,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-23,1270,0,0,1,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-24,705,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-25,977,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-26,1002,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-27,929,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-28,854,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-29,1450,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-09-30,1629,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-01,1125,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-02,1246,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-03,1950,3,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-04,1120,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-05,1039,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-06,989,0,2,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-07,1261,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-08,590,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-09,530,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-10,583,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-11,663,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-12,654,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-13,995,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-14,1297,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-15,609,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-16,543,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-17,647,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-18,600,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-19,654,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-20,960,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-21,1625,0,0,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-22,1219,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-23,1007,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-24,1289,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-25,1151,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-26,984,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-27,971,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-28,1537,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-29,1433,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-30,1338,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
2007-10-31,1270,0,1,0,0,0,0,0,4.3,7.3,2.3,4.3,0,0
